ATP,Tournament,Date,Series,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,W1,L1,W2,L2,W3,L3,W4,L4,W5,L5,Wsets,Lsets,Comment,CBW,CBL,GBW,GBL,IWW,IWL,SBW,SBL,B365W,B365L,B&WW,B&WL,EXW,EXL,PSW,PSL,WPts,LPts,UBW,UBL,LBW,LBL,SJW,SJL,MaxW,MaxL,AvgW,AvgL
51,US Open,26/08/2002,Grand Slam,Outdoor,Hard,2nd Round,5,Gaudio G.,Lopez F.,21,75,6.0,2.0,3.0,6.0,6.0,4.0,6.0,3.0,0,0,3,1.0,Completed,1.36,3.0,1.33,3.3,1.25,3.0,1.333,3.0,1.333,3.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,US Open,26/08/2002,Grand Slam,Outdoor,Hard,2nd Round,5,Gonzalez F.,Carlsen K.,28,106,7.0,6.0,6.0,4.0,7.0,6.0,0,0,0,0,3,0.0,Completed,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,US Open,26/08/2002,Grand Slam,Outdoor,Hard,2nd Round,5,Haas T.,Kucera K.,3,72,6.0,1.0,6.0,4.0,6.0,4.0,0,0,0,0,3,0.0,Completed,1.3,3.25,1.3,3.1,1.25,3.0,0,0,1.333,3.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,US Open,26/08/2002,Grand Slam,Outdoor,Hard,2nd Round,5,Henman T.,Norman D.,5,134,6.0,3.0,6.0,4.0,7.0,5.0,0,0,0,0,3,0.0,Completed,1.08,6.75,1.14,5.1,1.1,4.5,0,0,1.083,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,US Open,26/08/2002,Grand Slam,Outdoor,Hard,2nd Round,5,Hewitt L.,Okun N.,1,114,7.0,6.0,6.0,4.0,6.0,1.0,0,0,0,0,3,0.0,Completed,1.02,11.0,1.03,10.0,1.02,6.0,1.03,10.0,1.03,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,US Open,26/08/2002,Grand Slam,Outdoor,Hard,2nd Round,5,Hrbaty D.,Kafelnikov Y.,52,4,6.0,3.0,6.0,1.0,6.0,1.0,0,0,0,0,3,0.0,Completed,2.85,1.38,2.79,1.42,2.5,1.35,2.75,1.4,3.0,1.364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,US Open,26/08/2002,Grand Slam,Outdoor,Hard,2nd Round,5,Kuerten G.,Safin M.,46,2,6.0,4.0,6.0,4.0,7.0,5.0,0,0,0,0,3,0.0,Completed,2.25,1.6,2.3,1.53,2.0,1.55,2.625,1.444,2.625,1.444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,US Open,26/08/2002,Grand Slam,Outdoor,Hard,2nd Round,5,Malisse X.,Spadea V.,19,69,6.0,4.0,4.0,6.0,6.0,2.0,6.0,2.0,0,0,3,1.0,Completed,1.3,3.35,1.34,3.0,1.3,2.7,1.286,3.25,1.286,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,US Open,26/08/2002,Grand Slam,Outdoor,Hard,2nd Round,5,Massu N.,Melzer J.,65,107,6.0,4.0,7.0,6.0,4.0,6.0,6.0,0.0,0,0,3,1.0,Completed,1.42,2.75,1.4,2.6,1.45,2.2,1.444,2.625,1.4,2.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,US Open,26/08/2002,Grand Slam,Outdoor,Hard,2nd Round,5,Mirnyi M.,Dupuis A.,34,102,6.0,4.0,6.0,3.0,3.0,6.0,6.0,2.0,0,0,3,1.0,Completed,1.33,3.15,1.3,3.3,1.25,3.0,1.286,3.25,1.286,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,US Open,26/08/2002,Grand Slam,Outdoor,Hard,2nd Round,5,Novak J.,van Lottum J.,14,140,6.0,4.0,7.0,6.0,6.0,1.0,0,0,0,0,3,0.0,Completed,1.15,5.0,1.13,4.79,1.15,3.8,1.167,4.5,1.125,5.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,US Open,26/08/2002,Grand Slam,Outdoor,Hard,2nd Round,5,Rios M.,Soderling R.,22,227,6.0,4.0,3.0,6.0,6.0,3.0,6.0,3.0,0,0,3,1.0,Completed,1.18,4.5,1.22,5.5,1.15,3.8,1.167,4.5,1.143,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,US Open,26/08/2002,Grand Slam,Outdoor,Hard,2nd Round,5,Robredo T.,Meligeni F.,32,60,4.0,6.0,6.0,3.0,6.0,3.0,4.0,6.0,6.0,2.0,3,2.0,Completed,1.5,2.5,1.47,2.4,1.5,2.1,1.533,2.375,1.444,2.625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,US Open,26/08/2002,Grand Slam,Outdoor,Hard,2nd Round,5,Roddick A.,Sluiter R.,11,83,6.0,2.0,6.0,4.0,6.0,4.0,0,0,0,0,3,0.0,Completed,1.1,6.25,1.09,6.8,1.05,5.0,1.1,6.0,1.083,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,US Open,26/08/2002,Grand Slam,Outdoor,Hard,2nd Round,5,Rusedski G.,Srichaphan P.,35,33,3.0,6.0,7.0,6.0,7.0,6.0,6.0,7.0,6.0,4.0,3,2.0,Completed,1.67,2.15,1.75,1.96,1.7,1.8,1.667,2.1,1.667,2.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,US Open,26/08/2002,Grand Slam,Outdoor,Hard,2nd Round,5,Sampras P.,Pless K.,17,85,6.0,3.0,7.0,5.0,6.0,4.0,0,0,0,0,3,0.0,Completed,1.12,5.75,1.15,5.11,1.1,4.5,1.125,5.5,1.125,5.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,US Open,26/08/2002,Grand Slam,Outdoor,Hard,2nd Round,5,Sargsian S.,Popp A.,92,89,2.0,6.0,6.0,3.0,6.0,4.0,6.0,7.0,6.0,4.0,3,2.0,Completed,1.6,2.3,1.8,1.93,1.75,1.75,1.615,2.2,1.667,2.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,US Open,26/08/2002,Grand Slam,Outdoor,Hard,2nd Round,5,Schalken S.,Ljubicic I.,25,38,6.0,3.0,6.0,3.0,6.0,4.0,0,0,0,0,3,0.0,Completed,1.7,2.1,1.72,2.13,1.65,1.85,1.727,2.0,1.667,2.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,US Open,26/08/2002,Grand Slam,Outdoor,Hard,2nd Round,5,Vicente F.,Fish M.,51,94,7.0,5.0,7.0,6.0,6.0,1.0,0,0,0,0,3,0.0,Completed,2.15,1.67,2.24,1.65,2.0,1.55,2.1,1.667,2.2,1.615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,US Open,26/08/2002,Grand Slam,Outdoor,Hard,3rd Round,5,Agassi A.,Delgado R.,6,136,6.0,2.0,6.0,1.0,6.0,2.0,0,0,0,0,3,0.0,Completed,1.04,10.0,1.03,8.5,1.02,6.0,1.04,9.0,1.03,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,US Open,26/08/2002,Grand Slam,Outdoor,Hard,3rd Round,5,Chela J.I.,Henman T.,24,5,6.0,3.0,6.0,3.0,6.0,2.0,0,0,0,0,3,0.0,Completed,2.35,1.57,2.45,1.44,2.1,1.5,2.5,1.5,2.5,1.533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,US Open,26/08/2002,Grand Slam,Outdoor,Hard,3rd Round,5,Clement A.,Coria G.,43,80,2.0,6.0,6.0,2.0,7.0,5.0,7.0,6.0,0,0,3,1.0,Completed,1.58,2.3,1.6,2.1,1.7,1.8,1.571,2.25,1.615,2.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,US Open,26/08/2002,Grand Slam,Outdoor,Hard,3rd Round,5,El Aynaoui Y.,Vicente F.,20,51,6.0,2.0,2.0,6.0,6.0,1.0,6.0,2.0,0,0,3,1.0,Completed,1.33,3.25,1.31,3.3,1.25,3.0,1.333,3.0,1.333,3.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,US Open,26/08/2002,Grand Slam,Outdoor,Hard,3rd Round,5,Federer R.,Malisse X.,13,19,4.0,6.0,6.0,3.0,6.0,4.0,6.0,4.0,0,0,3,1.0,Completed,1.58,2.35,1.6,2.29,1.6,1.9,1.667,2.1,1.571,2.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,US Open,26/08/2002,Grand Slam,Outdoor,Hard,3rd Round,5,Ferreira W.,Robredo T.,39,32,6.0,1.0,6.0,2.0,7.0,5.0,0,0,0,0,3,0.0,Completed,1.7,2.1,1.67,2.16,1.65,1.85,1.615,2.2,1.667,2.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,US Open,26/08/2002,Grand Slam,Outdoor,Hard,3rd Round,5,Gambill J.M.,Gaudio G.,57,21,6.0,0.0,6.0,2.0,6.0,0.0,0,0,0,0,3,0.0,Completed,1.7,2.12,1.6,2.15,1.5,2.1,1.571,2.25,1.615,2.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,US Open,26/08/2002,Grand Slam,Outdoor,Hard,3rd Round,5,Gonzalez F.,Ferrero J.C.,28,7,6.0,4.0,6.0,4.0,6.0,4.0,0,0,0,0,3,0.0,Completed,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,US Open,26/08/2002,Grand Slam,Outdoor,Hard,3rd Round,5,Haas T.,Enqvist T.,3,29,6.0,4.0,3.0,6.0,3.0,6.0,6.0,4.0,6.0,4.0,3,2.0,Completed,1.18,4.5,1.55,2.2,1.55,2.0,1.2,4.0,1.533,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,US Open,26/08/2002,Grand Slam,Outdoor,Hard,3rd Round,5,Hewitt L.,Blake J.,1,26,6.0,7.0,6.0,3.0,6.0,4.0,3.0,6.0,6.0,3.0,3,2.0,Completed,1.22,4.2,1.22,4.25,1.2,3.3,1.143,5.0,1.167,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,US Open,26/08/2002,Grand Slam,Outdoor,Hard,3rd Round,5,Kuerten G.,Massu N.,46,65,6.0,1.0,5.0,4.0,0,0,0,0,0,0,1,0.0,Retired,1.1,6.25,1.3,3.0,1.25,3.0,1.125,5.5,1.286,3.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,US Open,26/08/2002,Grand Slam,Outdoor,Hard,3rd Round,5,Mirnyi M.,Hrbaty D.,34,52,7.0,6.0,2.0,6.0,6.0,4.0,6.0,4.0,0,0,3,1.0,Completed,1.65,2.2,1.65,2.28,1.55,2.0,1.571,2.25,1.615,2.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,US Open,26/08/2002,Grand Slam,Outdoor,Hard,3rd Round,5,Novak J.,Rios M.,14,22,6.0,3.0,6.0,3.0,0,0,0,0,0,0,2,0.0,Retired,1.78,2.0,1.75,2.1,1.65,1.85,1.727,2.0,1.727,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,US Open,26/08/2002,Grand Slam,Outdoor,Hard,3rd Round,5,Roddick A.,Corretja A.,11,18,6.0,4.0,6.0,1.0,7.0,6.0,0,0,0,0,3,0.0,Completed,1.33,3.25,1.31,2.75,1.4,2.3,1.364,2.875,1.4,2.875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,US Open,26/08/2002,Grand Slam,Outdoor,Hard,3rd Round,5,Sampras P.,Rusedski G.,17,35,7.0,6.0,4.0,6.0,7.0,6.0,3.0,6.0,6.0,4.0,3,2.0,Completed,1.58,2.35,1.56,2.36,1.55,2.0,1.615,2.2,1.571,2.375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,US Open,26/08/2002,Grand Slam,Outdoor,Hard,3rd Round,5,Schalken S.,Sargsian S.,25,92,7.0,5.0,6.0,3.0,3.0,6.0,6.0,1.0,0,0,3,1.0,Completed,1.28,3.5,1.22,3.55,1.25,3.0,1.25,3.5,1.286,3.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,US Open,26/08/2002,Grand Slam,Outdoor,Hard,4th Round,5,Agassi A.,Gambill J.M.,6,57,6.0,2.0,6.0,3.0,6.0,3.0,0,0,0,0,3,0.0,Completed,1.22,4.1,1.15,4.3,1.2,3.3,1.143,5.0,1.2,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,US Open,26/08/2002,Grand Slam,Outdoor,Hard,4th Round,5,El Aynaoui Y.,Ferreira W.,20,39,3.0,6.0,7.0,5.0,7.0,5.0,7.0,6.0,0,0,3,1.0,Completed,1.8,1.95,1.67,2.0,1.55,2.0,1.8,1.9,1.8,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,US Open,26/08/2002,Grand Slam,Outdoor,Hard,4th Round,5,Gonzalez F.,Clement A.,28,43,6.0,4.0,6.0,2.0,6.0,3.0,0,0,0,0,3,0.0,Completed,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,US Open,26/08/2002,Grand Slam,Outdoor,Hard,4th Round,5,Hewitt L.,Novak J.,1,14,6.0,4.0,6.0,2.0,7.0,5.0,0,0,0,0,3,0.0,Completed,1.18,4.75,1.18,4.41,1.15,3.8,1.143,5.0,1.111,6.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,US Open,26/08/2002,Grand Slam,Outdoor,Hard,4th Round,5,Mirnyi M.,Federer R.,34,13,6.0,3.0,7.0,6.0,6.0,4.0,0,0,0,0,3,0.0,Completed,3.25,1.33,2.65,1.38,2.5,1.35,3.0,1.333,3.25,1.364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,US Open,26/08/2002,Grand Slam,Outdoor,Hard,4th Round,5,Roddick A.,Chela J.I.,11,24,5.0,7.0,6.0,4.0,6.0,4.0,6.0,4.0,0,0,3,1.0,Completed,1.37,3.0,1.3,3.0,1.35,2.5,1.333,3.0,1.364,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,US Open,26/08/2002,Grand Slam,Outdoor,Hard,4th Round,5,Sampras P.,Haas T.,17,3,7.0,5.0,6.0,4.0,6.0,7.0,7.0,5.0,0,0,3,1.0,Completed,2.0,1.8,2.0,1.75,1.65,1.85,1.909,1.8,2.0,1.727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,US Open,26/08/2002,Grand Slam,Outdoor,Hard,4th Round,5,Schalken S.,Kuerten G.,25,46,6.0,3.0,7.0,6.0,6.0,7.0,7.0,6.0,0,0,3,1.0,Completed,3.1,1.35,2.81,1.42,2.5,1.35,2.75,1.4,3.0,1.364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,US Open,26/08/2002,Grand Slam,Outdoor,Hard,Quarterfinals,5,Agassi A.,Mirnyi M.,6,34,6.0,7.0,6.0,3.0,7.0,5.0,6.0,3.0,0,0,3,1.0,Completed,1.14,5.45,1.15,5.25,1.1,4.5,1.083,7.0,1.1,6.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,US Open,26/08/2002,Grand Slam,Outdoor,Hard,Quarterfinals,5,Hewitt L.,El Aynaoui Y.,1,20,6.0,1.0,7.0,6.0,4.0,6.0,6.0,2.0,0,0,3,1.0,Completed,1.15,5.25,1.16,5.25,1.1,4.5,1.125,5.5,1.083,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,US Open,26/08/2002,Grand Slam,Outdoor,Hard,Quarterfinals,5,Sampras P.,Roddick A.,17,11,6.0,3.0,6.0,2.0,6.0,4.0,0,0,0,0,3,0.0,Completed,2.15,1.68,2.1,1.65,1.85,1.65,2.2,1.615,2.1,1.667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,US Open,26/08/2002,Grand Slam,Outdoor,Hard,Quarterfinals,5,Schalken S.,Gonzalez F.,25,28,6.0,7.0,6.0,3.0,6.0,3.0,6.0,7.0,7.0,6.0,3,2.0,Completed,2.3,1.6,2.25,1.63,1.9,1.6,2.25,1.571,2.25,1.571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,US Open,26/08/2002,Grand Slam,Outdoor,Hard,Semifinals,5,Agassi A.,Hewitt L.,6,1,6.0,4.0,7.0,6.0,6.0,7.0,6.0,2.0,0,0,3,1.0,Completed,2.2,1.67,2.15,1.67,1.8,1.7,2.1,1.667,2.2,1.615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,US Open,26/08/2002,Grand Slam,Outdoor,Hard,Semifinals,5,Sampras P.,Schalken S.,17,25,7.0,6.0,7.0,6.0,6.0,2.0,0,0,0,0,3,0.0,Completed,1.28,3.7,1.25,3.4,1.25,3.0,1.286,3.25,1.286,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,US Open,26/08/2002,Grand Slam,Outdoor,Hard,The Final,5,Sampras P.,Agassi A.,17,6,6.0,3.0,6.0,4.0,5.0,7.0,6.0,4.0,0,0,3,1.0,Completed,0,0,2.41,1.59,2.0,1.55,0,0,2.25,1.615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,Australian Open,13/01/2003,Grand Slam,Outdoor,Hard,1st Round,5,Agassi A.,Vahaly B.,2,93,7.0,5.0,6.0,3.0,6.0,3.0,0,0,0,0,3,0.0,Completed,0,0,0,0,1.02,6.0,0,0,1.063,7.5,1.02,7.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,Australian Open,13/01/2003,Grand Slam,Outdoor,Hard,1st Round,5,Ancic M.,Waske A.,88,120,6.0,3.0,6.0,4.0,7.0,6.0,0,0,0,0,3,0.0,Completed,0,0,0,0,1.6,1.9,0,0,1.727,2.0,1.6,1.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,Australian Open,13/01/2003,Grand Slam,Outdoor,Hard,1st Round,5,Arthurs W.,Daniel M.,52,241,6.0,7.0,3.0,6.0,7.0,6.0,6.0,4.0,6.0,4.0,3,2.0,Completed,0,0,0,0,1.35,2.5,0,0,1.364,3.0,1.46,2.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,Australian Open,13/01/2003,Grand Slam,Outdoor,Hard,1st Round,5,Canas G.,Voltchkov V.,18,71,6.0,3.0,7.0,5.0,6.0,3.0,0,0,0,0,3,0.0,Completed,0,0,0,0,1.25,3.0,0,0,1.25,3.75,1.19,3.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,Australian Open,13/01/2003,Grand Slam,Outdoor,Hard,1st Round,5,Coria G.,Clavet F.,45,118,6.0,4.0,7.0,5.0,6.0,1.0,0,0,0,0,3,0.0,Completed,0,0,0,0,1.2,3.3,0,0,1.25,3.4,1.16,3.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,Australian Open,13/01/2003,Grand Slam,Outdoor,Hard,1st Round,5,Costa A.,Prinosil D.,8,213,6.0,4.0,6.0,1.0,3.0,6.0,7.0,6.0,0,0,3,1.0,Completed,0,0,0,0,1.2,3.3,0,0,1.333,3.25,1.18,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,Australian Open,13/01/2003,Grand Slam,Outdoor,Hard,1st Round,5,Draper S.,Kim A.,139,116,7.0,5.0,6.0,3.0,3.0,6.0,6.0,3.0,0,0,3,1.0,Completed,0,0,0,0,1.6,1.9,0,0,1.667,2.1,1.5,2.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,Australian Open,13/01/2003,Grand Slam,Outdoor,Hard,1st Round,5,Escude N.,Motomura G.,37,233,6.0,1.0,2.0,6.0,6.0,3.0,6.0,2.0,0,0,3,1.0,Completed,0,0,0,0,1.1,4.5,0,0,1.083,7.0,1.05,6.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,Australian Open,13/01/2003,Grand Slam,Outdoor,Hard,1st Round,5,Ferreira W.,Robredo T.,39,32,5.0,7.0,6.0,0.0,6.0,3.0,6.0,4.0,0,0,3,1.0,Completed,0,0,0,0,1.55,2.0,0,0,1.615,2.2,1.48,2.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,Australian Open,13/01/2003,Grand Slam,Outdoor,Hard,1st Round,5,Ferrero J.C.,Squillari F.,4,79,7.0,6.0,3.0,6.0,6.0,2.0,6.0,3.0,0,0,3,1.0,Completed,0,0,0,0,1.15,3.8,0,0,1.2,4.333,1.03,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,Australian Open,13/01/2003,Grand Slam,Outdoor,Hard,1st Round,5,Fish M.,Johansson J.,77,221,6.0,3.0,7.0,5.0,6.0,2.0,0,0,0,0,3,0.0,Completed,0,0,0,0,1.35,2.5,0,0,1.333,3.25,1.3,2.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,Australian Open,13/01/2003,Grand Slam,Outdoor,Hard,1st Round,5,Furlan R.,Pavel A.,184,25,4.0,1.0,0,0,0,0,0,0,0,0,0,0.0,Retired,0,0,0,0,2.5,1.35,0,0,3.25,1.333,3.0,1.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,Australian Open,13/01/2003,Grand Slam,Outdoor,Hard,1st Round,5,Gambill J.M.,Llodra M.,33,110,6.0,2.0,7.0,5.0,6.0,7.0,2.0,6.0,6.0,2.0,3,2.0,Completed,0,0,0,0,1.2,3.3,0,0,1.25,3.5,1.09,4.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,Australian Open,13/01/2003,Grand Slam,Outdoor,Hard,1st Round,5,Gaudio G.,Enqvist T.,21,47,7.0,5.0,7.0,5.0,6.0,2.0,0,0,0,0,3,0.0,Completed,0,0,0,0,1.75,1.75,0,0,2.0,1.727,1.7,1.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,Australian Open,13/01/2003,Grand Slam,Outdoor,Hard,1st Round,5,Grosjean S.,Meligeni F.,16,75,6.0,4.0,6.0,2.0,6.0,3.0,0,0,0,0,3,0.0,Completed,0,0,0,0,1.1,4.5,0,0,1.125,5.5,1.09,4.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,Australian Open,13/01/2003,Grand Slam,Outdoor,Hard,1st Round,5,Kafelnikov Y.,Morrison J.,27,99,7.0,6.0,6.0,3.0,4.0,6.0,6.0,3.0,0,0,3,1.0,Completed,0,0,0,0,1.35,2.5,0,0,1.444,2.625,1.53,2.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,Australian Open,13/01/2003,Grand Slam,Outdoor,Hard,1st Round,5,Kratochvil M.,Sanguinetti D.,78,48,6.0,3.0,6.0,0.0,6.0,3.0,0,0,0,0,3,0.0,Completed,0,0,0,0,1.8,1.7,0,0,1.727,2.0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,Australian Open,13/01/2003,Grand Slam,Outdoor,Hard,1st Round,5,Kucera K.,Vacek J.,80,111,6.0,2.0,6.0,1.0,6.0,4.0,0,0,0,0,3,0.0,Completed,0,0,0,0,1.3,2.7,0,0,1.4,2.75,1.3,2.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,Australian Open,13/01/2003,Grand Slam,Outdoor,Hard,1st Round,5,Lapentti N.,Benneteau J.,30,253,6.0,0.0,6.0,4.0,6.0,0.0,0,0,0,0,3,0.0,Completed,0,0,0,0,1.3,2.7,0,0,1.286,3.5,1.21,3.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,Australian Open,13/01/2003,Grand Slam,Outdoor,Hard,1st Round,5,Lee H.T.,Ferrer D.,67,54,5.0,7.0,6.0,2.0,6.0,2.0,6.0,3.0,0,0,3,1.0,Completed,0,0,0,0,1.55,2.0,0,0,1.615,2.2,1.61,1.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,Australian Open,13/01/2003,Grand Slam,Outdoor,Hard,1st Round,5,Lisnard J.R.,Gaudenzi A.,89,121,6.0,4.0,2.0,6.0,6.0,1.0,4.0,6.0,6.0,1.0,3,2.0,Completed,0,0,0,0,1.55,2.0,0,0,1.5,2.5,1.43,2.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,Australian Open,13/01/2003,Grand Slam,Outdoor,Hard,1st Round,5,Luczak P.,Savolt A.,178,97,7.0,5.0,6.0,2.0,6.0,4.0,0,0,0,0,3,0.0,Completed,0,0,0,0,1.55,2.0,0,0,1.727,2.0,1.58,1.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,Australian Open,13/01/2003,Grand Slam,Outdoor,Hard,1st Round,5,Mantilla F.,Zabaleta M.,73,46,4.0,6.0,7.0,5.0,6.0,3.0,4.0,6.0,6.0,4.0,3,2.0,Completed,0,0,0,0,1.85,1.65,0,0,1.833,1.833,1.78,1.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,Australian Open,13/01/2003,Grand Slam,Outdoor,Hard,1st Round,5,Moya C.,Norman D.,5,98,7.0,5.0,6.0,3.0,6.0,4.0,0,0,0,0,3,0.0,Completed,0,0,0,0,1.1,4.5,0,0,1.083,7.0,1.06,5.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,Australian Open,13/01/2003,Grand Slam,Outdoor,Hard,1st Round,5,Nieminen J.,Davydenko N.,41,61,6.0,3.0,3.0,6.0,3.0,6.0,6.0,2.0,7.0,5.0,3,2.0,Completed,0,0,0,0,1.75,1.75,0,0,1.833,1.833,1.8,1.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,Australian Open,13/01/2003,Grand Slam,Outdoor,Hard,1st Round,5,Philippoussis M.,Verkerk M.,104,85,6.0,4.0,6.0,4.0,6.0,7.0,6.0,3.0,0,0,3,1.0,Completed,0,0,0,0,1.3,2.7,0,0,1.286,3.5,1.23,3.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,Australian Open,13/01/2003,Grand Slam,Outdoor,Hard,1st Round,5,Rochus C.,Labadze I.,135,95,6.0,2.0,6.0,3.0,6.0,4.0,0,0,0,0,3,0.0,Completed,0,0,0,0,1.5,2.1,0,0,1.727,2.0,1.66,1.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,Australian Open,13/01/2003,Grand Slam,Outdoor,Hard,1st Round,5,Sanchez D.,Pless K.,60,82,5.0,7.0,6.0,3.0,1.0,6.0,6.0,4.0,10.0,8.0,3,2.0,Completed,0,0,0,0,2.0,1.55,0,0,2.25,1.571,2.05,1.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,Australian Open,13/01/2003,Grand Slam,Outdoor,Hard,1st Round,5,Santoro F.,Phau B.,34,157,6.0,4.0,6.0,3.0,6.0,4.0,0,0,0,0,3,0.0,Completed,0,0,0,0,1.25,3.0,0,0,1.333,3.25,1.2,3.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
